MONATSZAHL,AUSPRAEGUNG,JAHR,MONAT,WERT,VORJAHRESWERT,VERAEND_VORMONAT_PROZENT,VERAEND_VORJAHRESMONAT_PROZENT,ZWOELF_MONATE_MITTELWERT,date
Verkehrsunfälle,mit Personenschäden,2003,200309,452.0,509.0,-1.95,-11.2,422.0,2003-09-01
Verkehrsunfälle,mit Personenschäden,2003,200310,466.0,467.0,3.1,-0.21,422.0,2003-10-01
Verkehrsunfälle,mit Personenschäden,2003,200311,359.0,448.0,-22.96,-19.87,414.0,2003-11-01
Verkehrsunfälle,mit Personenschäden,2003,200312,383.0,304.0,6.69,25.99,421.0,2003-12-01
Verkehrsunfälle,mit Personenschäden,2004,200401,286.0,282.0,-25.33,1.42,421.0,2004-01-01
Verkehrsunfälle,mit Personenschäden,2004,200402,240.0,232.0,-16.08,3.45,422.0,2004-02-01
Verkehrsunfälle,mit Personenschäden,2004,200403,321.0,374.0,33.75,-14.17,418.0,2004-03-01
Verkehrsunfälle,mit Personenschäden,2004,200404,388.0,429.0,20.87,-9.56,414.0,2004-04-01
Verkehrsunfälle,mit Personenschäden,2004,200405,476.0,510.0,22.68,-6.67,411.0,2004-05-01
Verkehrsunfälle,mit Personenschäden,2004,200406,491.0,566.0,3.15,-13.25,405.0,2004-06-01
Verkehrsunfälle,mit Personenschäden,2004,200407,646.0,538.0,31.57,20.07,414.0,2004-07-01
Verkehrsunfälle,mit Personenschäden,2004,200408,584.0,461.0,-9.6,26.68,424.0,2004-08-01
Verkehrsunfälle,mit Personenschäden,2004,200409,541.0,452.0,-7.36,19.69,432.0,2004-09-01
Verkehrsunfälle,mit Personenschäden,2004,200410,465.0,466.0,-14.05,-0.21,432.0,2004-10-01
Verkehrsunfälle,mit Personenschäden,2004,200411,360.0,359.0,-22.58,0.28,432.0,2004-11-01
Verkehrsunfälle,mit Personenschäden,2004,200412,416.0,383.0,15.56,8.62,435.0,2004-12-01
Verkehrsunfälle,mit Personenschäden,2005,200501,244.0,286.0,-41.35,-14.69,431.0,2005-01-01
Verkehrsunfälle,mit Personenschäden,2005,200502,229.0,240.0,-6.15,-4.58,430.0,2005-02-01
Verkehrsunfälle,mit Personenschäden,2005,200503,299.0,321.0,30.57,-6.85,428.0,2005-03-01
Verkehrsunfälle,mit Personenschäden,2005,200504,422.0,388.0,41.14,8.76,431.0,2005-04-01
Verkehrsunfälle,mit Personenschäden,2005,200505,521.0,476.0,23.46,9.45,435.0,2005-05-01
Verkehrsunfälle,mit Personenschäden,2005,200506,627.0,491.0,20.35,27.7,446.0,2005-06-01
Verkehrsunfälle,mit Personenschäden,2005,200507,558.0,646.0,-11.0,-13.62,439.0,2005-07-01
Verkehrsunfälle,mit Personenschäden,2005,200508,462.0,584.0,-17.2,-20.89,429.0,2005-08-01
Verkehrsunfälle,mit Personenschäden,2005,200509,678.0,541.0,46.75,25.32,440.0,2005-09-01
Verkehrsunfälle,mit Personenschäden,2005,200510,451.0,465.0,-33.48,-3.01,439.0,2005-10-01
Verkehrsunfälle,mit Personenschäden,2005,200511,496.0,360.0,9.98,37.78,450.0,2005-11-01
Verkehrsunfälle,mit Personenschäden,2005,200512,487.0,416.0,-1.81,17.07,456.0,2005-12-01
Verkehrsunfälle,mit Personenschäden,2006,200601,291.0,244.0,-40.25,19.26,460.0,2006-01-01
Verkehrsunfälle,mit Personenschäden,2006,200602,237.0,229.0,-18.56,3.49,461.0,2006-02-01
Verkehrsunfälle,mit Personenschäden,2006,200603,275.0,299.0,16.03,-8.03,459.0,2006-03-01
Verkehrsunfälle,mit Personenschäden,2006,200604,301.0,422.0,9.45,-28.67,449.0,2006-04-01
Verkehrsunfälle,mit Personenschäden,2006,200605,471.0,521.0,56.48,-9.6,445.0,2006-05-01
Verkehrsunfälle,mit Personenschäden,2006,200606,406.0,627.0,-13.8,-35.25,426.0,2006-06-01
Verkehrsunfälle,mit Personenschäden,2006,200607,671.0,558.0,65.27,20.25,436.0,2006-07-01
Verkehrsunfälle,mit Personenschäden,2006,200608,422.0,462.0,-37.11,-8.66,432.0,2006-08-01
Verkehrsunfälle,mit Personenschäden,2006,200609,407.0,678.0,-3.55,-39.97,410.0,2006-09-01
Verkehrsunfälle,mit Personenschäden,2006,200610,500.0,451.0,22.85,10.86,414.0,2006-10-01
Verkehrsunfälle,mit Personenschäden,2006,200611,384.0,496.0,-23.2,-22.58,404.0,2006-11-01
Verkehrsunfälle,mit Personenschäden,2006,200612,386.0,487.0,0.52,-20.74,396.0,2006-12-01
Verkehrsunfälle,mit Personenschäden,2007,200701,218.0,291.0,-43.52,-25.09,390.0,2007-01-01
Verkehrsunfälle,mit Personenschäden,2007,200702,217.0,237.0,-0.46,-8.44,388.0,2007-02-01
Verkehrsunfälle,mit Personenschäden,2007,200703,293.0,275.0,35.02,6.55,390.0,2007-03-01
Verkehrsunfälle,mit Personenschäden,2007,200704,396.0,301.0,35.15,31.56,398.0,2007-04-01
Verkehrsunfälle,mit Personenschäden,2007,200705,482.0,471.0,21.72,2.34,399.0,2007-05-01
Verkehrsunfälle,mit Personenschäden,2007,200706,444.0,406.0,-7.88,9.36,402.0,2007-06-01
Verkehrsunfälle,mit Personenschäden,2007,200707,435.0,671.0,-2.03,-35.17,382.0,2007-07-01
Verkehrsunfälle,mit Personenschäden,2007,200708,344.0,422.0,-20.92,-18.48,376.0,2007-08-01
Verkehrsunfälle,mit Personenschäden,2007,200709,385.0,407.0,11.92,-5.41,374.0,2007-09-01
Verkehrsunfälle,mit Personenschäden,2007,200710,405.0,500.0,5.19,-19.0,366.0,2007-10-01
Verkehrsunfälle,mit Personenschäden,2007,200711,324.0,384.0,-20.0,-15.63,361.0,2007-11-01
Verkehrsunfälle,mit Personenschäden,2007,200712,333.0,386.0,2.78,-13.73,356.0,2007-12-01
Verkehrsunfälle,mit Personenschäden,2008,200801,260.0,218.0,-21.92,19.27,360.0,2008-01-01
Verkehrsunfälle,mit Personenschäden,2008,200802,279.0,217.0,7.31,28.57,365.0,2008-02-01
Verkehrsunfälle,mit Personenschäden,2008,200803,210.0,293.0,-24.73,-28.33,358.0,2008-03-01
Verkehrsunfälle,mit Personenschäden,2008,200804,315.0,396.0,50.0,-20.45,351.0,2008-04-01
Verkehrsunfälle,mit Personenschäden,2008,200805,445.0,482.0,41.27,-7.68,348.0,2008-05-01
Verkehrsunfälle,mit Personenschäden,2008,200806,424.0,444.0,-4.72,-4.5,347.0,2008-06-01
Verkehrsunfälle,mit Personenschäden,2008,200807,459.0,435.0,8.25,5.52,349.0,2008-07-01
Verkehrsunfälle,mit Personenschäden,2008,200808,402.0,344.0,-12.42,16.86,353.0,2008-08-01
Verkehrsunfälle,mit Personenschäden,2008,200809,360.0,385.0,-10.45,-6.49,351.0,2008-09-01
Verkehrsunfälle,mit Personenschäden,2008,200810,373.0,405.0,3.61,-7.9,349.0,2008-10-01
Verkehrsunfälle,mit Personenschäden,2008,200811,281.0,324.0,-24.66,-13.27,345.0,2008-11-01
Verkehrsunfälle,mit Personenschäden,2008,200812,230.0,333.0,-18.15,-30.93,337.0,2008-12-01
Verkehrsunfälle,mit Personenschäden,2009,200901,184.0,260.0,-20.0,-29.23,330.0,2009-01-01
Verkehrsunfälle,mit Personenschäden,2009,200902,273.0,279.0,48.37,-2.15,330.0,2009-02-01
Verkehrsunfälle,mit Personenschäden,2009,200903,202.0,210.0,-26.01,-3.81,329.0,2009-03-01
Verkehrsunfälle,mit Personenschäden,2009,200904,357.0,315.0,76.73,13.33,333.0,2009-04-01
Verkehrsunfälle,mit Personenschäden,2009,200905,454.0,445.0,27.17,2.02,333.0,2009-05-01
Verkehrsunfälle,mit Personenschäden,2009,200906,371.0,424.0,-18.28,-12.5,329.0,2009-06-01
Verkehrsunfälle,mit Personenschäden,2009,200907,476.0,459.0,28.3,3.7,330.0,2009-07-01
Verkehrsunfälle,mit Personenschäden,2009,200908,376.0,402.0,-21.01,-6.47,328.0,2009-08-01
Verkehrsunfälle,mit Personenschäden,2009,200909,388.0,360.0,3.19,7.78,330.0,2009-09-01
Verkehrsunfälle,mit Personenschäden,2009,200910,360.0,373.0,-7.22,-3.49,329.0,2009-10-01
Verkehrsunfälle,mit Personenschäden,2009,200911,312.0,281.0,-13.33,11.03,332.0,2009-11-01
Verkehrsunfälle,mit Personenschäden,2009,200912,312.0,230.0,0.0,35.65,339.0,2009-12-01
Verkehrsunfälle,mit Personenschäden,2010,201001,147.0,184.0,-52.88,-20.11,336.0,2010-01-01
Verkehrsunfälle,mit Personenschäden,2010,201002,200.0,273.0,36.05,-26.74,330.0,2010-02-01
Verkehrsunfälle,mit Personenschäden,2010,201003,291.0,202.0,45.5,44.06,337.0,2010-03-01
Verkehrsunfälle,mit Personenschäden,2010,201004,377.0,357.0,29.55,5.6,339.0,2010-04-01
Verkehrsunfälle,mit Personenschäden,2010,201005,320.0,454.0,-15.12,-29.52,328.0,2010-05-01
Verkehrsunfälle,mit Personenschäden,2010,201006,440.0,371.0,37.5,18.6,333.0,2010-06-01
Verkehrsunfälle,mit Personenschäden,2010,201007,619.0,476.0,40.68,30.04,345.0,2010-07-01
Verkehrsunfälle,mit Personenschäden,2010,201008,416.0,376.0,-32.79,10.64,349.0,2010-08-01
Verkehrsunfälle,mit Personenschäden,2010,201009,456.0,388.0,9.62,17.53,354.0,2010-09-01
Verkehrsunfälle,mit Personenschäden,2010,201010,432.0,360.0,-5.26,20.0,360.0,2010-10-01
Verkehrsunfälle,mit Personenschäden,2010,201011,319.0,312.0,-26.16,2.24,361.0,2010-11-01
Verkehrsunfälle,mit Personenschäden,2010,201012,223.0,312.0,-30.09,-28.53,353.0,2010-12-01
Verkehrsunfälle,mit Personenschäden,2011,201101,255.0,147.0,14.35,73.47,362.0,2011-01-01
Verkehrsunfälle,mit Personenschäden,2011,201102,264.0,200.0,3.53,32.0,368.0,2011-02-01
Verkehrsunfälle,mit Personenschäden,2011,201103,373.0,291.0,41.29,28.18,375.0,2011-03-01
Verkehrsunfälle,mit Personenschäden,2011,201104,505.0,377.0,35.39,33.95,385.0,2011-04-01
Verkehrsunfälle,mit Personenschäden,2011,201105,636.0,320.0,25.94,98.75,412.0,2011-05-01
Verkehrsunfälle,mit Personenschäden,2011,201106,399.0,440.0,-37.26,-9.32,408.0,2011-06-01
Verkehrsunfälle,mit Personenschäden,2011,201107,532.0,619.0,33.33,-14.05,401.0,2011-07-01
Verkehrsunfälle,mit Personenschäden,2011,201108,402.0,416.0,-24.44,-3.37,400.0,2011-08-01
Verkehrsunfälle,mit Personenschäden,2011,201109,441.0,456.0,9.7,-3.29,398.0,2011-09-01
Verkehrsunfälle,mit Personenschäden,2011,201110,393.0,432.0,-10.88,-9.03,395.0,2011-10-01
Verkehrsunfälle,mit Personenschäden,2011,201111,359.0,319.0,-8.65,12.54,399.0,2011-11-01
Verkehrsunfälle,mit Personenschäden,2011,201112,315.0,223.0,-12.26,41.26,406.0,2011-12-01
Verkehrsunfälle,mit Personenschäden,2012,201201,273.0,255.0,-13.33,7.06,408.0,2012-01-01
Verkehrsunfälle,mit Personenschäden,2012,201202,233.0,264.0,-14.65,-11.74,405.0,2012-02-01
Verkehrsunfälle,mit Personenschäden,2012,201203,424.0,373.0,81.97,13.67,409.0,2012-03-01
Verkehrsunfälle,mit Personenschäden,2012,201204,394.0,505.0,-7.08,-21.98,400.0,2012-04-01
Verkehrsunfälle,mit Personenschäden,2012,201205,596.0,636.0,51.27,-6.29,397.0,2012-05-01
Verkehrsunfälle,mit Personenschäden,2012,201206,577.0,399.0,-3.19,44.61,412.0,2012-06-01
Verkehrsunfälle,mit Personenschäden,2012,201207,632.0,532.0,9.53,18.8,420.0,2012-07-01
Verkehrsunfälle,mit Personenschäden,2012,201208,545.0,402.0,-13.77,35.57,432.0,2012-08-01
Verkehrsunfälle,mit Personenschäden,2012,201209,532.0,441.0,-2.39,20.63,439.0,2012-09-01
Verkehrsunfälle,mit Personenschäden,2012,201210,477.0,393.0,-10.34,21.37,446.0,2012-10-01
Verkehrsunfälle,mit Personenschäden,2012,201211,394.0,359.0,-17.4,9.75,449.0,2012-11-01
Verkehrsunfälle,mit Personenschäden,2012,201212,248.0,315.0,-37.06,-21.27,444.0,2012-12-01
Verkehrsunfälle,mit Personenschäden,2013,201301,254.0,273.0,2.42,-6.96,442.0,2013-01-01
Verkehrsunfälle,mit Personenschäden,2013,201302,263.0,233.0,3.54,12.88,445.0,2013-02-01
Verkehrsunfälle,mit Personenschäden,2013,201303,284.0,424.0,7.98,-33.02,433.0,2013-03-01
Verkehrsunfälle,mit Personenschäden,2013,201304,440.0,394.0,54.93,11.68,437.0,2013-04-01
Verkehrsunfälle,mit Personenschäden,2013,201305,454.0,596.0,3.18,-23.83,425.0,2013-05-01
Verkehrsunfälle,mit Personenschäden,2013,201306,580.0,577.0,27.75,0.52,425.0,2013-06-01
Verkehrsunfälle,mit Personenschäden,2013,201307,812.0,632.0,40.0,28.48,440.0,2013-07-01
Verkehrsunfälle,mit Personenschäden,2013,201308,514.0,545.0,-36.7,-5.69,438.0,2013-08-01
Verkehrsunfälle,mit Personenschäden,2013,201309,531.0,532.0,3.31,-0.19,438.0,2013-09-01
Verkehrsunfälle,mit Personenschäden,2013,201310,510.0,477.0,-3.95,6.92,440.0,2013-10-01
Verkehrsunfälle,mit Personenschäden,2013,201311,388.0,394.0,-23.92,-1.52,440.0,2013-11-01
Verkehrsunfälle,mit Personenschäden,2013,201312,356.0,248.0,-8.25,43.55,449.0,2013-12-01
Verkehrsunfälle,mit Personenschäden,2014,201401,324.0,254.0,-8.99,27.56,455.0,2014-01-01
Verkehrsunfälle,mit Personenschäden,2014,201402,309.0,263.0,-4.63,17.49,459.0,2014-02-01
Verkehrsunfälle,mit Personenschäden,2014,201403,460.0,284.0,48.87,61.97,473.0,2014-03-01
Verkehrsunfälle,mit Personenschäden,2014,201404,455.0,440.0,-1.09,3.41,474.0,2014-04-01
Verkehrsunfälle,mit Personenschäden,2014,201405,536.0,454.0,17.8,18.06,481.0,2014-05-01
Verkehrsunfälle,mit Personenschäden,2014,201406,558.0,580.0,4.1,-3.79,479.0,2014-06-01
Verkehrsunfälle,mit Personenschäden,2014,201407,654.0,812.0,17.2,-19.46,466.0,2014-07-01
Verkehrsunfälle,mit Personenschäden,2014,201408,432.0,514.0,-33.94,-15.95,459.0,2014-08-01
Verkehrsunfälle,mit Personenschäden,2014,201409,534.0,531.0,23.61,0.56,460.0,2014-09-01
Verkehrsunfälle,mit Personenschäden,2014,201410,529.0,510.0,-0.94,3.73,461.0,2014-10-01
Verkehrsunfälle,mit Personenschäden,2014,201411,401.0,388.0,-24.2,3.35,462.0,2014-11-01
Verkehrsunfälle,mit Personenschäden,2014,201412,331.0,356.0,-17.46,-7.02,460.0,2014-12-01
Verkehrsunfälle,mit Personenschäden,2015,201501,263.0,324.0,-20.54,-18.83,455.0,2015-01-01
Verkehrsunfälle,mit Personenschäden,2015,201502,262.0,309.0,-0.38,-15.21,451.0,2015-02-01
Verkehrsunfälle,mit Personenschäden,2015,201503,376.0,460.0,43.51,-18.26,444.0,2015-03-01
Verkehrsunfälle,mit Personenschäden,2015,201504,495.0,455.0,31.65,8.79,448.0,2015-04-01
Verkehrsunfälle,mit Personenschäden,2015,201505,487.0,536.0,-1.62,-9.14,444.0,2015-05-01
Verkehrsunfälle,mit Personenschäden,2015,201506,560.0,558.0,14.99,0.36,444.0,2015-06-01
Verkehrsunfälle,mit Personenschäden,2015,201507,708.0,654.0,26.43,8.26,448.0,2015-07-01
Verkehrsunfälle,mit Personenschäden,2015,201508,481.0,432.0,-32.06,11.34,452.0,2015-08-01
Verkehrsunfälle,mit Personenschäden,2015,201509,509.0,534.0,5.82,-4.68,450.0,2015-09-01
Verkehrsunfälle,mit Personenschäden,2015,201510,475.0,529.0,-6.68,-10.21,446.0,2015-10-01
Verkehrsunfälle,mit Personenschäden,2015,201511,430.0,401.0,-9.47,7.23,448.0,2015-11-01
Verkehrsunfälle,mit Personenschäden,2015,201512,384.0,331.0,-10.7,16.01,453.0,2015-12-01
Verkehrsunfälle,mit Personenschäden,2016,201601,298.0,263.0,-22.4,13.31,455.0,2016-01-01
Verkehrsunfälle,mit Personenschäden,2016,201602,305.0,262.0,2.35,16.41,459.0,2016-02-01
Verkehrsunfälle,mit Personenschäden,2016,201603,299.0,376.0,-1.97,-20.48,453.0,2016-03-01
Verkehrsunfälle,mit Personenschäden,2016,201604,447.0,495.0,49.5,-9.7,449.0,2016-04-01
Verkehrsunfälle,mit Personenschäden,2016,201605,502.0,487.0,12.3,3.08,450.0,2016-05-01
Verkehrsunfälle,mit Personenschäden,2016,201606,592.0,560.0,17.93,5.71,453.0,2016-06-01
Verkehrsunfälle,mit Personenschäden,2016,201607,623.0,708.0,5.24,-12.01,445.0,2016-07-01
Verkehrsunfälle,mit Personenschäden,2016,201608,469.0,481.0,-24.72,-2.49,444.0,2016-08-01
Verkehrsunfälle,mit Personenschäden,2016,201609,627.0,509.0,33.69,23.18,454.0,2016-09-01
Verkehrsunfälle,mit Personenschäden,2016,201610,448.0,475.0,-28.55,-5.68,452.0,2016-10-01
Verkehrsunfälle,mit Personenschäden,2016,201611,402.0,430.0,-10.27,-6.51,450.0,2016-11-01
Verkehrsunfälle,mit Personenschäden,2016,201612,317.0,384.0,-21.14,-17.45,444.0,2016-12-01
Verkehrsunfälle,mit Personenschäden,2017,201701,242.0,298.0,-23.66,-18.79,439.0,2017-01-01
Verkehrsunfälle,mit Personenschäden,2017,201702,277.0,305.0,14.46,-9.18,437.0,2017-02-01
Verkehrsunfälle,mit Personenschäden,2017,201703,407.0,299.0,46.93,36.12,446.0,2017-03-01
Verkehrsunfälle,mit Personenschäden,2017,201704,365.0,447.0,-10.32,-18.34,439.0,2017-04-01
Verkehrsunfälle,mit Personenschäden,2017,201705,545.0,502.0,49.32,8.57,443.0,2017-05-01
Verkehrsunfälle,mit Personenschäden,2017,201706,568.0,592.0,4.22,-4.05,441.0,2017-06-01
Verkehrsunfälle,mit Personenschäden,2017,201707,611.0,623.0,7.57,-1.93,440.0,2017-07-01
Verkehrsunfälle,mit Personenschäden,2017,201708,447.0,469.0,-26.84,-4.69,438.0,2017-08-01
Verkehrsunfälle,mit Personenschäden,2017,201709,430.0,627.0,-3.8,-31.42,422.0,2017-09-01
Verkehrsunfälle,mit Personenschäden,2017,201710,490.0,448.0,13.95,9.38,425.0,2017-10-01
Verkehrsunfälle,mit Personenschäden,2017,201711,373.0,402.0,-23.88,-7.21,423.0,2017-11-01
Verkehrsunfälle,mit Personenschäden,2017,201712,307.0,317.0,-17.69,-3.15,422.0,2017-12-01
Verkehrsunfälle,mit Personenschäden,2018,201801,290.0,242.0,-5.54,19.83,426.0,2018-01-01
Verkehrsunfälle,mit Personenschäden,2018,201802,265.0,277.0,-8.62,-4.33,425.0,2018-02-01
Verkehrsunfälle,mit Personenschäden,2018,201803,331.0,407.0,24.91,-18.67,419.0,2018-03-01
Verkehrsunfälle,mit Personenschäden,2018,201804,519.0,365.0,56.8,42.19,431.0,2018-04-01
Verkehrsunfälle,mit Personenschäden,2018,201805,528.0,545.0,1.73,-3.12,430.0,2018-05-01
Verkehrsunfälle,mit Personenschäden,2018,201806,622.0,568.0,17.8,9.51,434.0,2018-06-01
Verkehrsunfälle,mit Personenschäden,2018,201807,714.0,611.0,14.79,16.86,443.0,2018-07-01
Verkehrsunfälle,mit Personenschäden,2018,201808,456.0,447.0,-36.13,2.01,444.0,2018-08-01
Verkehrsunfälle,mit Personenschäden,2018,201809,528.0,430.0,15.79,22.79,452.0,2018-09-01
Verkehrsunfälle,mit Personenschäden,2018,201810,529.0,490.0,0.19,7.96,455.0,2018-10-01
Verkehrsunfälle,mit Personenschäden,2018,201811,407.0,373.0,-23.06,9.12,458.0,2018-11-01
Verkehrsunfälle,mit Personenschäden,2018,201812,282.0,307.0,-30.71,-8.14,456.0,2018-12-01
Verkehrsunfälle,mit Personenschäden,2019,201901,243.0,290.0,-13.83,-16.21,452.0,2019-01-01
Verkehrsunfälle,mit Personenschäden,2019,201902,289.0,265.0,18.93,9.06,454.0,2019-02-01
Verkehrsunfälle,mit Personenschäden,2019,201903,369.0,331.0,27.68,11.48,457.0,2019-03-01
Verkehrsunfälle,mit Personenschäden,2019,201904,426.0,519.0,15.45,-17.92,449.0,2019-04-01
Verkehrsunfälle,mit Personenschäden,2019,201905,416.0,528.0,-2.35,-21.21,440.0,2019-05-01
Verkehrsunfälle,mit Personenschäden,2019,201906,615.0,622.0,47.84,-1.13,440.0,2019-06-01
Verkehrsunfälle,mit Personenschäden,2019,201907,762.0,714.0,23.9,6.72,444.0,2019-07-01
Verkehrsunfälle,mit Personenschäden,2019,201908,451.0,456.0,-40.81,-1.1,443.0,2019-08-01
Verkehrsunfälle,mit Personenschäden,2019,201909,533.0,528.0,18.18,0.95,444.0,2019-09-01
Verkehrsunfälle,mit Personenschäden,2019,201910,500.0,529.0,-6.19,-5.48,441.0,2019-10-01
Verkehrsunfälle,mit Personenschäden,2019,201911,383.0,407.0,-23.4,-5.9,439.0,2019-11-01
Verkehrsunfälle,mit Personenschäden,2019,201912,326.0,282.0,-14.88,15.6,443.0,2019-12-01
Verkehrsunfälle,mit Personenschäden,2020,202001,301.0,243.0,-7.67,23.87,448.0,2020-01-01
Verkehrsunfälle,mit Personenschäden,2020,202002,306.0,289.0,1.66,5.88,449.0,2020-02-01
Verkehrsunfälle,mit Personenschäden,2020,202003,270.0,369.0,-11.76,-26.83,441.0,2020-03-01
Verkehrsunfälle,mit Personenschäden,2020,202004,314.0,426.0,16.3,-26.29,431.0,2020-04-01
Verkehrsunfälle,mit Personenschäden,2020,202005,416.0,416.0,32.48,0.0,431.0,2020-05-01
Verkehrsunfälle,mit Personenschäden,2020,202006,496.0,615.0,19.23,-19.35,422.0,2020-06-01
Verkehrsunfälle,mit Personenschäden,2020,202007,717.0,762.0,44.56,-5.91,418.0,2020-07-01
Verkehrsunfälle,mit Personenschäden,2020,202008,487.0,451.0,-32.08,7.98,421.0,2020-08-01
Verkehrsunfälle,mit Personenschäden,2020,202009,555.0,533.0,13.96,4.13,423.0,2020-09-01
Verkehrsunfälle,mit Personenschäden,2020,202010,489.0,500.0,-11.89,-2.2,422.0,2020-10-01
Verkehrsunfälle,mit Personenschäden,2020,202011,297.0,383.0,-39.26,-22.45,415.0,2020-11-01
Verkehrsunfälle,mit Personenschäden,2020,202012,270.0,326.0,-9.09,-17.18,410.0,2020-12-01
